                    date                                                                                                                                                                                                                                                                                                  tweet         username                                        name                                                            link  nlikes        search
14   2019-11-16 21:21:41                                  One year of #ReadyToWait dharmica women relentlessly fighting maurading forces - 100 days of ur resistance in Kartika, Margasira, Pushya months will save our culture for eternity 🙏  మోడి = పట్టుదల  Image from:   #SaveSabarimala #Telugu #Dharma #తెలుగు #replug             ivak99                                    వాక్కేళి           https://twitter.com/ivak99/status/1195731173059612677      54  #ReadyToWait
15   2019-11-16 19:53:53                                                 Trupti Desai doesn't represent all women. I have been an Ayyappa devotee for the last 14 yrs. The are many Ayyappan temples where I could go to see my aaradhya. I will go to Sabarimala but only after it's time. #Readytowait #SwamiyeSaranamAyyappa   invinciblewife                           Invincible Spirit   https://twitter.com/invinciblewife/status/1195709074958012417      22  #ReadyToWait
16   2019-11-16 14:23:58                                                                                                                                                                      CPM is #ReadyToWait : Left Government in Kerala not to allow women in #Sabarimala as the temple opens today #SabarimalaVerdict      prafullaketkar                          prafulla ketkar 🇮🇳   https://twitter.com/prafullaketkar/status/1195626049280692224      20  #ReadyToWait
17   2019-11-15 00:17:53                                                                                                                                                       Thank u padma ji for having me represent  #ReadyToWait Shakti Campaign to protect the last Guardian Wall of Hinduism in South🙏🏻 Dharma will win🚩      RituRathaur       Ritu (सत्यसाधक) #EqualRightsForHindus      https://twitter.com/RituRathaur/status/1195050737450930176      25  #ReadyToWait
18   2019-11-14 17:03:33                                                    Respects Team #ReadyToWait    and all others, especially ladies and girls of #Kerala for whatever they began and got the movement till here. It was and is real Renaissance. And grateful to legal  team whoever fought for Bhaktas. #SwamySharanam          surnell                                 Suresh N 🇮🇳          https://twitter.com/surnell/status/1194941435604135939      30  #ReadyToWait
19   2019-11-14 12:24:47                                                                                                                                              #SabrimalaVerdict takes a new turn. Supreme Court has referred the case to a larger bench. Hoping for the victory of traditions over agenda! #ReadyToWait        MrsGandhi                 Priti Gandhi - प्रीति गांधी        https://twitter.com/MrsGandhi/status/1194871280807432192     305  #ReadyToWait
20   2019-11-14 11:38:30                                                                                                                                                                                        Should thank  and her team for facing all the attack while organising #ReadyToWait campaign. #SabarimalaVerdict   krithikasivasw                          krithika sivaswamy   https://twitter.com/krithikasivasw/status/1194859633178890240      93  #ReadyToWait
21   2019-11-14 11:10:06                                                                                                                                                                                                            Supreme Court refers matter to larger bench #SaveSabarimala #ReadyToWait #SabarimalaVerdict      MalavikaBJP                            Malavika Avinash      https://twitter.com/MalavikaBJP/status/1194852484709138432      57  #ReadyToWait
22   2019-11-14 09:15:43                                    This is a matter of Faith of the believing Hindu(under Article 25 Vs the gender activism of the non-believer (under Art 14), hope Ayyappa’s will to be a Naisthika Brahmachari prevails! 🙏🏽#SwamiyeSharanamAyyapa #SaveSabarimala #SabarimalaVerdict #ReadyToWait        MalavikaBJP                            Malavika Avinash      https://twitter.com/MalavikaBJP/status/1194823698340933632     585  #ReadyToWait
23   2019-11-10 08:32:18                    Now that #AYODHYAVERDICT is done, #sabarimala next. Chances are that SC will monkey balance by adverse verdict there, despite massive show of support by Hindu women #readytowait.  And when will they #LetMyTemplesGo? ALL of them? Can someone file a comprehensive PIL for that?  RajeevSrinivasa                      Prof राजीवः श्रीनिवासः  https://twitter.com/RajeevSrinivasa/status/1193363222851534850      83  #ReadyToWait
24   2019-11-10 03:57:06                                                                                            After #AYODHYAVERDICT hope we have more good news. Respecting celibacy character of the Ayyppa women of certain age group shall be prevented visiting the temple as before. #ReadyToWait  #SaveSabarimala          kanimozhi                                   Kanimozhi        https://twitter.com/kanimozhi/status/1193293966499811328      27  #ReadyToWait
25   2019-11-03 13:54:34                                          As a woman interested in Hinduism from a Syrian catholic family,  never had any necessity to defend the practices of Sabarimala. Yet when there was a targeted attack on Sabarimala by all mediahouses, it was she who came up with the #Readytowait campaign       aravindgov                   Aravindalochanan Govindan       https://twitter.com/aravindgov/status/1190907606480482304      47  #ReadyToWait
26   2019-11-03 01:54:39                                                                                    When a bunch of degenerate ladies started the Right-to-Pray movement to desecrate Sabarimala temple, the beef-eaters weren't the ones who countered these degenerates.   started the #ReadyToWait counter campaign.        aurvabhrg                              Aurva Bhārgava        https://twitter.com/aurvabhrg/status/1190726437054992384      43  #ReadyToWait
27   2019-11-01 06:09:29                                                                                                                                             Excellent explanation by  Shankaracharya on #Sabarimala  Follow Vidhi n Nishedha (Laws n Prohibition)             #ReadytoWait   Swamy Saranam #Ayyappa        MahabaliPeru                                      महाबली     https://twitter.com/MahabaliPeru/status/1190065788800995328      36  #ReadyToWait
28   2019-10-15 01:15:31                                                                                                                  We  #Never supported  entry of women into Sabrimala! We were the first ones to condemn it on live TV on the very same day judgement was announced on  live.     #ReadyToWait           PrernaThiruvaip                      Prerna Thiruvaipati 🇮🇳  https://twitter.com/PrernaThiruvaip/status/1183831219303108608      73  #ReadyToWait
29   2019-10-13 14:26:57                     The Ayyappa is a Bala. Women use their Pallu to wipe His feet body and face gently as they do their child. For those women wanting to have Darshan of Ayyappa and are not #ReadyToWait this is a great option. Let's see how many such women post their photos from this Mandir.            svbadri                                   S V Badri          https://twitter.com/svbadri/status/1183305614333599744      25  #ReadyToWait
30   2019-10-13 10:43:21                                                                        For those #ReadyToWait and #saveoursabarimala here's a SAstha Mandir many mayn't have heard. Swami Ayyappan Tirukkovil at Sambavar Vadakkarai, one hour drive from Kallidaikurichi. What is so special about this Mandir? 1/n            svbadri                                   S V Badri          https://twitter.com/svbadri/status/1183249341303013376      17  #ReadyToWait
31   2019-10-09 22:53:05                                                                                                                                          While many of us fought for Parliamemt to intervene; the real credit for #SabarimalaLawPromise goes to the bold women of #ReadyToWait 🔱.  Hats off ladies.      anuraag_saxena                              Anuraag Saxena   https://twitter.com/anuraag_saxena/status/1181983435813842945     216  #ReadyToWait
32   2019-10-09 19:05:15                                                                                 finally. thanks   for taking the legal route   for taking #Readytowait campaign mainstream.  anna for brilliant args. in SC, everyone else involved who I've missed to mention here. their persistent pressure working   krithikasivasw                          krithika sivaswamy   https://twitter.com/krithikasivasw/status/1181926098533142528     137  #ReadyToWait
33   2019-10-04 12:57:54                                                                                                                                                                                             Who will tell the Supreme Court that this is what they did with Sabarimalai? 🤔 #Readytowait  #sabarimala            svbadri                                   S V Badri          https://twitter.com/svbadri/status/1180021710050906113      28  #ReadyToWait
34   2019-10-03 08:13:23                                                             Along with my devotee mothers, sisters  and brothers last year this day......   1 year has gone by... and still waiting for justice....  Can never forget this day as long as i live...  #ReadyToWait  #PeopleForDharma  Swamy Sharanam🙏         shilpamdas                                 Shilpa Nair       https://twitter.com/shilpamdas/status/1179587724493430786     293  #ReadyToWait
35   2019-10-02 19:04:30         One year, to the minute, from the historic protest against judicial &amp; government interference in #Sabarimala   Blessed to have been a part of this and many subsequent protests that made the world sit up and notice!!   Still #ReadytoWait &amp; #ReadytoFight for our Swamy Ayyappan!         lotophagus                                Padma Pillai       https://twitter.com/lotophagus/status/1179389195497955328     387  #ReadyToWait
36   2019-09-28 17:35:17                                                                                                                                                                                                          Only for His Darshan are we #ReadyToWait -   #SaveOurSabarimala #SaveOurSabrimala #Sabarimala   onlinecolloquy                                          Di   https://twitter.com/onlinecolloquy/status/1177917191037083649      17  #ReadyToWait
37   2019-09-28 14:09:18            #SaveOurSabarimala My wife was #ReadyToWait since 1983 when we married.I have made  40+yatras since then.Last 8 yatras she joined me.This year when we'll be in Sabarimalai on 21&amp;22 Oct, it will be very special yatra for us. She turns 60 on 22nd Oct.  Swamiye Saranam Ayyappa. 🙏            svbadri                                   S V Badri          https://twitter.com/svbadri/status/1177865352023138304    1112  #ReadyToWait
38   2019-09-28 09:46:21          Swami Sharanam Today 28th Sep is a BLACK DAY for us Ayappa Devotees. It has been a year long fight &amp; we have still not got a solution to this agony. Thanking all devotees and supporters of #PeopleForDharma and #ReadyToWait and request you to stand with us until justice is served         shilpamdas                                 Shilpa Nair       https://twitter.com/shilpamdas/status/1177799180988764161    2427  #ReadyToWait
39   2019-09-27 18:45:58                                     September 28th Saturday 11 am - 12 noon IST Don't forget to post your photos with hashtag #SaveOurSabarimala in placards. Ordinary Hindus' voice should shatter the intellectual imperialism of colonial morality.  Swami Saranam 🙏 #SaveSabarimala #ReadyToWait      People4Dharma                           People For Dharma    https://twitter.com/People4Dharma/status/1177572589683785730     284  #ReadyToWait
40   2019-09-27 12:58:37                                                                                                                                                     Piravom Church Kerala: 12 Jacobite bishops arrested over battle for church control     Swamiye Saranam Ayyappa 🙏  #SaveOurSabarimala  #ReadyToWait     Kuvalayamala                                           🍿     https://twitter.com/Kuvalayamala/status/1177485176944783360      43  #ReadyToWait
41   2019-09-18 23:33:49                                                                                                          After the success of #ReadytoWait movement in social media, prominent members of the movement in  and  decided to join the Supreme court case for showing the perspective of Ayyappa devotees       aravindgov                   Aravindalochanan Govindan       https://twitter.com/aravindgov/status/1174383540173017088      46  #ReadyToWait
42   2019-08-09 14:18:56                                                            #IndigenousPeoplesDay  Protecting the diversity of traditions &amp; customs of the indegenous people can be the only way forward for the Humanity to ensure a conflict free future &amp; safe environment #SaveSabarimala #ReadyToWait            IchBinGorg                               Anjali George       https://twitter.com/IchBinGorg/status/1159748383868882946      93  #ReadyToWait
43   2019-07-23 15:47:39                                                                                                                                                                                                                                                                           Yeddy too is #ReadyToWait 😂😂       IchBinGorg                               Anjali George       https://twitter.com/IchBinGorg/status/1153610115406356480      13  #ReadyToWait
44   2019-06-30 17:25:41                                                                                                                                                         18 year old quitting Bollywood. Liberals: MyLifeMyChoice  18 year old #ReadyToWait. Liberals: Effect of brainwashing by Brahminical Patriarchy      maatarishva                                  Matarishva      https://twitter.com/maatarishva/status/1145299866546888704     198  #ReadyToWait
45   2019-06-13 12:54:09                                                                                                                                              All along the fight for#Sabarimala, we can see how Ayyappa Swamy acted to reclaim Dharma in our land exposing the Kaliyuga Asuras #ReadyToWait for more         IchBinGorg                               Anjali George       https://twitter.com/IchBinGorg/status/1139070939784785920      31  #ReadyToWait
46   2019-05-25 06:06:38                                                                                                                                                                                                                I am sure he can be the PM in   2021 of Kerala  🙏 #readytowait😜 #CongBachaoRahulHatao    RajeshRadhakr11                              Rajesh Krishna  https://twitter.com/RajeshRadhakr11/status/1132083014945583105      22  #ReadyToWait
47   2019-05-15 12:13:49                                     Everyone running behind the #ReadyToWait teams, take a look at this! This is the agenda. It's not against anyone's opinion but is against the organisation itself.   and  are the leaders of this campaign.   We will bring out your Khangress faces out madams!           inkoshi_                                   ɪɴᴋᴏꜱʜɪ🇮🇳         https://twitter.com/inkoshi_/status/1128551539402919936      15  #ReadyToWait
48   2019-05-05 16:56:59                                                                                                                                                                                                                 #MenstruationAcrossCulture book launch in #Bengaluru by author  and  of #ReadyToWait            surnell                                 Suresh N 🇮🇳          https://twitter.com/surnell/status/1124998925478293504      41  #ReadyToWait
49   2019-04-21 11:56:22                                                      1 of the most eminent Young Lawyers in Hon'ble Supreme Court  speaks in #kshetrayanam   He is perhaps the most promising of  Lawyers which we Dharmiks shd listen to  #Hindu Civilization needs Cultural Awareness of our roots    #readytowait        RahulEaswar                                Rahul Easwar      https://twitter.com/RahulEaswar/status/1119849841712984064      28  #ReadyToWait
50   2019-04-21 11:19:52                                                                                                    Very good speech by  in #Kshetrayanam   Smt Anjali   A noble initiative for us #Hindus participated by eminent Sanathana Dharma activists like          #readytowait  #savesabarimala #Sabarimala        RahulEaswar                                Rahul Easwar      https://twitter.com/RahulEaswar/status/1119840656942223360      44  #ReadyToWait
51   2019-03-27 18:15:32                                                                                                                                                                    Swamy Ayyappa seeking the blessings of the old mother with #AyyappaJyoti  Painting by Sunil Pookode  #ReadyToWait #SaveSabarimala       Kuvalayamala                                           🍿     https://twitter.com/Kuvalayamala/status/1110885564386066432     249  #ReadyToWait
52   2019-03-23 17:20:08                                                                                                                                                                                                                         Yes, We were #ReadyToWait                 Yes,  We are #ReadyToFight   #KS4PTA         HKupdate                                    HKupdate         https://twitter.com/HKupdate/status/1109422071719870465      45  #ReadyToWait
53   2019-03-20 16:26:53                                                                                           my  debut with commentray on polls in #kerala, esp how BJP will do in #elections2019 cc:   . summary: 0, 1, or 2 seats, as they messed up support for sincere #sabarimala #readytowait women's movement.   …  RajeevSrinivasa                      Prof राजीवः श्रीनिवासः  https://twitter.com/RajeevSrinivasa/status/1108321506897981440      16  #ReadyToWait
54   2019-03-08 11:52:54                                                                                                                                                        On #InternationalWomensDay, Let's honour the Women power of the Hindu Civilization, the Kerala women who fight for Swamy Ayyapa  #ReadyToWait       Kuvalayamala                                           🍿     https://twitter.com/Kuvalayamala/status/1103903901521129473      53  #ReadyToWait
55   2019-03-08 08:19:45                                                                                        The Greatest &amp; Largest Women movement in India in recent decades was when Lakhs of our Nari Shakthi spontaneously gathered &amp; came out to #savesabarimala #readytowait  Pranam to #NewIndia4Narishakti        RahulEaswar                                Rahul Easwar      https://twitter.com/RahulEaswar/status/1103850261859065856     177  #ReadyToWait
56   2019-03-06 11:36:55                                                                                                                                                                                         Modi is coming back with full majority in 2019.  Wait and watch him bring about judicial reforms  #ReadyToWait       satviksoul                                Satviksoul🇮🇳       https://twitter.com/satviksoul/status/1103175104857546752     106  #ReadyToWait
57   2019-02-24 20:36:55                                                                                                           Two amazing ladies,  , I have been following when the  issue propped up, discussing the #ReadyToWait moment &amp; their hopes that Hindus wake up, unite &amp; take up Hindu related issues.         eyemole1                                     eyemole         https://twitter.com/eyemole1/status/1099687122364174336      20  #ReadyToWait
58   2019-02-24 18:29:58                                                                                                                                                                                                                                                            Part 2 of the discussion on #ReadyToWait        Kuvalayamala                                           🍿     https://twitter.com/Kuvalayamala/status/1099655171460788224      19  #ReadyToWait
59   2019-02-24 18:29:09                                                                                                                                                                                                  Here myself &amp;  join for a chat discussing the after effects of #SaveSabarimala &amp; #ReadyToWait     Kuvalayamala                                           🍿     https://twitter.com/Kuvalayamala/status/1099654966178914304      53  #ReadyToWait
60   2019-02-22 13:37:01                                                                                                                                                                                                                        A future #ReadyToWait person in the making!!! Absolutely warms my heart &lt;3         lotophagus                                Padma Pillai       https://twitter.com/lotophagus/status/1098856672204734465     713  #ReadyToWait
61   2019-02-07 12:25:07                                                             Please be aware that she is part of  and was major part of the group to start the #ReadyToWait movement. Please stop throwing mud at her - we will start doubting your bio whether you have been foisted to foment trouble among Hindus. 🙏   JyAnap_PrApthi                                  Ganeshan🇮🇳   https://twitter.com/JyAnap_PrApthi/status/1093402760630992896      21  #ReadyToWait
62   2019-02-07 08:55:25                                                                    A woman who hails from the land of Ayyappa was ready to desecrate the temple at Sabarimala by breaking the traditions untill Sabarimala and #ReadyToWait became the trend.  No wonder she is trolling the leaders of #ReadyToWait       Kuvalayamala                                           🍿     https://twitter.com/Kuvalayamala/status/1093349989814861824      43  #ReadyToWait
63   2019-02-06 10:19:27                                                                                                  Best wishes &amp; prayers to         and all those who r in SC for Sabarimala &amp; devotees. May Lord Ayyappa bless you all Swami Saranam 🙏🙏🙏 #Readytowait  #Savesabarimala #SaveSabarimalaTradition  ShashiGangadhar                                      Shashi  https://twitter.com/ShashiGangadhar/status/1093008750040907776      52  #ReadyToWait
64   2019-02-06 08:07:57                                                                                                                                                                                                                      May DharmaSastha bless us all today.   #ReadyToWait  #Sabarimala #ReviewPetitions       lotophagus                                Padma Pillai       https://twitter.com/lotophagus/status/1092975656332226560     662  #ReadyToWait
65   2019-02-05 20:27:28                                                                                                                                                        Swami Sharanam  We are #ReadyToWait. Nothing more to say. Hope and pray the court hears our plea tomorrow 🙏🏻🙏🏻🙏🏻 Ayyappa Swamy ki jai 🙏🏻            VinodMythili                               Mythili Vinod     https://twitter.com/VinodMythili/status/1092799375422693378     156  #ReadyToWait
66   2019-02-05 20:18:52                                                                                                                                                                                                    19. Mr.  further informed the court that #Readytowait movement is the brainchild of the members of     People4Dharma                           People For Dharma    https://twitter.com/People4Dharma/status/1092797211006652416      87  #ReadyToWait
67   2019-01-27 22:05:56                                                                            Getting the liberty to break traditions and go to a temple cannot be equated to women empowerment. Watch how Muktha Sukumar so undaunted, explains what is true women empowerment and why she's #ReadyToWait. ♥️🙏🏻              VinodMythili                               Mythili Vinod     https://twitter.com/VinodMythili/status/1089562662164463622     243  #ReadyToWait
68   2019-01-27 12:01:23                                                         Smt Padma Pillai speaking on #SM4SocialChange in #SocialMediaSangamam by  on how they r working on #ReadyToWait . She spoke about how an entire team works for this. Commies hv abused her+ team, yet she &amp; team face it with courage.         ayush4bharat                            Ayush Nadimpalli     https://twitter.com/ayush4bharat/status/1089410524096458752      70  #ReadyToWait
69   2019-01-27 00:47:34                                                                                                                                                                                                      Swamy Sharanam 🙏🏻 #ReadyToWait #SaveSabarimalaTradition  2nd part of #ReadyToWait vedio.             aswathyachu27                               Aswathy Varma    https://twitter.com/aswathyachu27/status/1089240951959126016      88  #ReadyToWait
70   2019-01-24 22:05:15                                                                                                                                                                                                                       The second part of the previous video by Divya Bharadwaj  #ReadyToWait               VinodMythili                               Mythili Vinod     https://twitter.com/VinodMythili/status/1088475327729422336      56  #ReadyToWait
71   2019-01-24 22:00:19                                                                                  Watch this amazing #ReadyToWait story by Divya Bharadwaj where she so ruthlessly Breaks the MYTHS revolving around the Sabarimala issue!♥️ Please do share and come out with your stories! Swami Sharanam 🙏🏻              VinodMythili                               Mythili Vinod     https://twitter.com/VinodMythili/status/1088474086341337088     424  #ReadyToWait
72   2019-01-24 15:44:53                                                                                                                                                                                                                  Those who recognised it Supports #ReadyToWait  Those with ulterior motives opposed it     Kuvalayamala                                           🍿     https://twitter.com/Kuvalayamala/status/1088379604186869760      22  #ReadyToWait
73   2019-01-22 16:48:22                                                                                                                                           Sabarimala fight &amp; fighters honoured by Sankaracharya. Blessed to have named in the special edition of Kerala Kaumudi  Swamy Saranam 🙏🐯🙏  #ReadyToWait       Kuvalayamala                                           🍿     https://twitter.com/Kuvalayamala/status/1087670805255856128     526  #ReadyToWait
74   2019-01-21 21:53:46                                 Hundreds of Women marched with Diyas in Delhi today in solidarity with women in Kerala who are saying they r #ReadyToWait for entering #Sabarimala and against #CPIMgovt in Kerala which has unleashed terror on devotees. Issue is not Equality but Right to Faith      advmonikaarora                                Monika Arora   https://twitter.com/advmonikaarora/status/1087385272977895427     322  #ReadyToWait
75   2019-01-20 22:48:00                                                                                                                                                      In 2014 ,Ram Bhakts kicked out Congress from power.   In 2019 ,some of the Ram Bhakts are ready to Kick Lord Ram  by saying they are #ReadyToWait      chitrapadhi          Chitra 🇮🇳 Pl Follow @GovardhanMath      https://twitter.com/chitrapadhi/status/1087036535093055488      37  #ReadyToWait
76   2019-01-20 10:42:43                                                                                          Sabarimala is named after Ma Shabari, the embodiment of penance, who waited for so many years with intense devotion to get Sri Rama Darshanam. Watch and share this lovely #ReadyToWait story by  ♥️              VinodMythili                               Mythili Vinod     https://twitter.com/VinodMythili/status/1086854011926519808     600  #ReadyToWait
77   2019-01-19 21:23:29                                                                                                                                                                                                   #readytowait In support of why women should wait till their 50s to enter the  Shabarimala temple..         Vd_Srushti                          Srushti Susarla :)       https://twitter.com/Vd_Srushti/status/1086652877328703488      30  #ReadyToWait
78   2019-01-18 21:59:47                                                                          Thanyou so much everyone for the huge response 🙏🏻😍 Requesting all my sisters again to come out with your #ReadyToWait stories. Your silence will only be interpreted as consent to further disrespect of our traditions.          VinodMythili                               Mythili Vinod     https://twitter.com/VinodMythili/status/1086299624305029120     139  #ReadyToWait
79   2019-01-16 09:44:51                                                                                        Chect out the video put out by . These girls are the ones connected to the faith.  To the #SabarimalaTemple. Not feminists and anti Hindus who question even the  Brahmacharya form of the deity.  #ReadyToWait   krithikasivasw                          krithika sivaswamy   https://twitter.com/krithikasivasw/status/1085389897203138560     105  #ReadyToWait
80   2019-01-16 09:40:17                                         #ReadyToWait videos puts in a lot of faith back. The country has not been completely taken over by Mahishis yet. Proud of you girls!    thank you for this movement. Helpless individuals who have faith are able to voice out thru this movement. #Sabarimala   krithikasivasw                          krithika sivaswamy   https://twitter.com/krithikasivasw/status/1085388746596458497     341  #ReadyToWait
81   2019-01-15 13:11:07                                                                                            When only the women in a certain age group are restricted, what logic is there in calling it gender discrimination? Watch this wonderful video by Vinutha where she explains her #ReadyToWait story.            VinodMythili                               Mythili Vinod     https://twitter.com/VinodMythili/status/1085079418438062080     249  #ReadyToWait
82   2019-01-15 10:03:55                                                                                                                                                                                                    Here’s part 1/2 . Watch as I share bits of my mind on Sabarimala .   #savesabarimala #ReadyToWait      srinitha_raju                               Srinitha raju    https://twitter.com/srinitha_raju/status/1085032308392878080      23  #ReadyToWait
83   2019-01-14 18:30:43                                                                                                                                                                                                #SaveSabarimalaTradition The Malikappurams at home start the Deepa Aradhana. And all are #ReadyToWait            surnell                                 Suresh N 🇮🇳          https://twitter.com/surnell/status/1084797460428611585      28  #ReadyToWait
84   2019-01-14 12:20:01                                                       "Yatra naryastu pujyante ramante tatra Devata" This is the message of our culture. Such immense respect for women! Watch Arathy and Abaya as they so eloquently explain why they are #ReadyToWait  Please come out with your stories too!            VinodMythili                               Mythili Vinod     https://twitter.com/VinodMythili/status/1084704170198945792     655  #ReadyToWait
85   2019-01-14 10:43:48                               Defense ministry's spokesperson, a woman is allegedly leading the team of invaders who are set to invade and destroy the holy forest of Kani tribes who according to Joshua project are still 98% unconverted Hindus.  #IndigenousRights #PagansForSurvival #ReadyToWait     Kuvalayamala                                           🍿     https://twitter.com/Kuvalayamala/status/1084679957194919937     289  #ReadyToWait
86   2019-01-13 20:34:04                                                                                                In Hinduism we believe in One God, the All pervading consciousness who takes different forms in different places in order to uplift humanity. Watch  as she comes out with why she's #ReadyToWait           VinodMythili                               Mythili Vinod     https://twitter.com/VinodMythili/status/1084466114204184576      39  #ReadyToWait
87   2019-01-13 16:47:22                                                      My favorite #ReadyToWait story till now 😍♥️ Watch how Amritha Jayan  so beautifully explains how all of logic and reason finally bow down in front of Pure Love and Sacrifice♥️ Please do come out with your stories too Swami Sharanam 🙏🏻            VinodMythili                               Mythili Vinod     https://twitter.com/VinodMythili/status/1084409060991123456     451  #ReadyToWait
88   2019-01-13 07:32:29                                                                          Every institution has its own rules and regulations and as responsible citizens it is our duty to maintain the decorum of the place. Yet another sincere #ReadyToWait story. Please do come out with your stories too.            VinodMythili                               Mythili Vinod     https://twitter.com/VinodMythili/status/1084269423362486272     266  #ReadyToWait
89   2019-01-11 23:32:41                                                                                                       Remarkable effort by young girls of Kerala. I request every women who are #ReadyToWait to share their experiences &amp; memories of Sabarimala Swamy Ayyappa  #SaveSabarimala  #IndicRenaissance     Kuvalayamala                                           🍿     https://twitter.com/Kuvalayamala/status/1083786286471806977     720  #ReadyToWait
90   2019-01-11 09:20:16                                                                                                                                  My sister Aishwarya comes out with her #ReadyToWait story. Hope this is the beginning of more and more youth coming out in support of this campaign.  #SaveSabarimala     VinodMythili                               Mythili Vinod     https://twitter.com/VinodMythili/status/1083571771071258624     450  #ReadyToWait
