                   date                                                                                                                                                                                                                                                                                                              tweet      username           name                                                         link search
0   2021-07-09 13:25:02                                                                                                       Reviewed preparations for facilitation of India’s contingent at @Tokyo2020. Discussed the logistical details, their vaccination status, the multi-disciplinary support being given.  https://t.co/JELGZsls3X  narendramodi  Narendra Modi  https://twitter.com/narendramodi/status/1413406327498366976  India
1   2021-07-09 09:18:52                                                                       Countless people across India are praying for the speedy recovery of Kalyan Singh Ji. Yesterday @JPNadda Ji, CM @myogiadityanath Ji and others went to the hospital to meet him. I just spoke to his grandson and enquired about his health.  narendramodi  Narendra Modi  https://twitter.com/narendramodi/status/1413344375925395457  India
2   2021-07-08 14:35:45                                  Proud to see @IITKanpur become a hub for futuristic research and innovations in blockchain technologies, monitoring air quality, electronic fuel injections and more. The support being given to start-ups, upskilling of professionals will greatly benefit India’s Yuva Shakti.  narendramodi  Narendra Modi  https://twitter.com/narendramodi/status/1413061733405519874  India
3   2021-07-08 14:35:07                                The team from @iitmadras talked about COVID mitigation efforts like setting up of a modular hospital, hotspot prediction, their multi-disciplinary research and their online BSc. in programming and data science. They are also working on enhanced digital coverage across India.  narendramodi  Narendra Modi  https://twitter.com/narendramodi/status/1413061576530092033  India
4   2021-07-08 14:31:36                                              Had an enriching interaction with Directors of leading IITs and @iiscbangalore during which we exchanged thoughts on a wide range of subjects including making India a hub for R&amp;D, innovation and popularising science among the youth.  https://t.co/x5vajvz3gf  narendramodi  Narendra Modi  https://twitter.com/narendramodi/status/1413060688113635332  India
5   2021-07-07 20:37:59                                                  I congratulate all the colleagues who have taken oath today and wish them the very best for their ministerial tenure. We will continue working to fulfil aspirations of the people and build a strong and prosperous India. #Govt4Growth  https://t.co/AVz9vL77bO  narendramodi  Narendra Modi  https://twitter.com/narendramodi/status/1412790504903827459  India
6   2021-07-06 06:49:05                                                               I bow to Dr. Syama Prasad Mookerjee on his Jayanti. His lofty ideals motivate millions across our nation. Dr. Mookerjee devoted his life towards India’s unity and progress. He also distinguished himself as a remarkable scholar and intellectual.  narendramodi  Narendra Modi  https://twitter.com/narendramodi/status/1412219519070662657  India
7   2021-07-05 08:43:07                                     Today is the birth anniversary of my friend, late Ram Vilas Paswan Ji. I miss his presence greatly.  He was one of India’s most experienced Parliamentarians and administrators. His contributions to public service and empowering the downtrodden will always be remembered.  narendramodi  Narendra Modi  https://twitter.com/narendramodi/status/1411885829211885571  India
8   2021-07-04 13:52:34                                                             Warm felicitations and greetings to @POTUS @JoeBiden  and the people of the USA on their 245th Independence Day. As vibrant democracies, India and USA share values of freedom and liberty. Our strategic partnership has a truly global significance.  narendramodi  Narendra Modi  https://twitter.com/narendramodi/status/1411601315541647360  India
9   2021-07-01 21:20:14                                                                                                                                                                                                                 The Government of India attaches topmost importance to the health sector.  https://t.co/tWq9jpWBWq  narendramodi  Narendra Modi  https://twitter.com/narendramodi/status/1410626810463801345  India
10  2021-07-01 13:54:10                                                                                                                                                                                                                                             The coming ten years will be India’s Techade!  https://t.co/75UD0ZjhRm  narendramodi  Narendra Modi  https://twitter.com/narendramodi/status/1410514556280094721  India
11  2021-07-01 13:53:19                                                                                                                                                                      Digital India has given impetus to ‘Minimum Government, Maximum Governance.’ It has also furthered ‘Ease of Living.’  https://t.co/0QHwBzc9cf  narendramodi  Narendra Modi  https://twitter.com/narendramodi/status/1410514342399954949  India
12  2021-07-01 08:57:16                                                                       On Doctors Day, my greetings to all doctors. India's strides in the world of medicine are commendable and have contributed to making our planet healthier.   Here is what I said during #MannKiBaat a few days ago.  https://t.co/KWw3WTrVAA  narendramodi  Narendra Modi  https://twitter.com/narendramodi/status/1410439837044252673  India
13  2021-07-01 08:54:16                                                                                                Greetings to all Chartered Accountants on CA Day. This community has a vital role in India’s progress. I call upon all CAs to keep the focus on excellence so that Indian firms emerge as one of the best globally.  narendramodi  Narendra Modi  https://twitter.com/narendramodi/status/1410439082543439874  India
14  2021-06-30 17:54:24                                              At 11 AM tomorrow, 1st July, will interact with various beneficiaries of the @_DigitalIndia initiative, which has had a transformative impact in the lives of the people of India. Our emphasis on technology has enhanced service delivery and boosted transparency.  narendramodi  Narendra Modi  https://twitter.com/narendramodi/status/1410212624910929929  India
15  2021-06-30 15:00:57                                                                                                      India is proud of the efforts of all doctors in fighting COVID-19. 1st July is marked as National Doctors Day. At 3 PM tomorrow, will address the doctors community at a programme organised by @IMAIndiaOrg.  narendramodi  Narendra Modi  https://twitter.com/narendramodi/status/1410168972457091080  India
16  2021-06-30 14:11:02                                                           GST has been a milestone in the economic landscape of India. It has decreased the number of taxes, compliance burden &amp; overall tax burden on common man while significantly increasing transparency, compliance and overall collection. #4YearsofGST  narendramodi  Narendra Modi  https://twitter.com/narendramodi/status/1410156412953513987  India
17  2021-06-28 15:02:00                                                                                                                                                                           #MannKiBaat is an attempt to take you across the length and breadth of India and showcase the inspiring work being done by our citizens.  narendramodi  Narendra Modi  https://twitter.com/narendramodi/status/1409444461113794567  India
18  2021-06-28 11:19:44                                                                                                                       India’s vaccination drive keeps gaining momentum!  Congrats to all those who are driving this effort.   Our commitment remains vaccines for all, free for all.  सबको वैक्सीन, मुफ्त वैक्सीन।  narendramodi  Narendra Modi  https://twitter.com/narendramodi/status/1409388524948758532  India
19  2021-06-28 09:09:53    Tributes to former PM Shri PV Narasimha Rao Ji on his 100th birth anniversary. India remembers his extensive contributions to national development. He was blessed with remarkable knowledge and intellect.  Sharing what I had spoken about him during #MannKiBaat in June last year.  https://t.co/tRRgXH74Se  narendramodi  Narendra Modi  https://twitter.com/narendramodi/status/1409355849667993610  India
20  2021-06-27 17:38:28                                                                                       I once again invite young writers to harness their writing skills and bring back to life India’s glorious history as well the those who left an indelible mark in our freedom struggle. #MannKiBaat  https://t.co/X3CnkT7tFF  narendramodi  Narendra Modi  https://twitter.com/narendramodi/status/1409121450577989632  India
21  2021-06-27 17:35:37                                                                                                        In a few weeks, our contingent will play at @Tokyo2020.   Every Indian is rooting for our sports stars.  We also pay tributes to one of India’s greatest athletes Milkha Singh Ji.  https://t.co/QThIMr0BEx  narendramodi  Narendra Modi  https://twitter.com/narendramodi/status/1409120733599436804  India
22  2021-06-27 11:59:45                            Paying homage to Rishi Bankim Chandra Chattopadhyay on his Jayanti. Through his extensive body of work, he showcased the greatness of India’s ethos. #VandeMataram, penned by him, inspires us to serve India with humility and devote ourselves towards empowering our fellow Indians.  narendramodi  Narendra Modi  https://twitter.com/narendramodi/status/1409036210324983811  India
23  2021-06-26 21:32:59                                                                                                                                             Tomorrow, 27th June will inaugurate a Zen Garden and Kaizen Academy at AMA, Ahmedabad. This is yet another instance showcasing the close bond between India and Japan.  narendramodi  Narendra Modi  https://twitter.com/narendramodi/status/1408818078633271303  India
24  2021-06-26 20:57:31                                                                               Reviewed progress of India’s vaccination drive. The numbers over the last week have been consistently encouraging. We seek to build on this momentum and ensure that maximum people are vaccinated quickly.  https://t.co/3A7fPKXOQe  narendramodi  Narendra Modi  https://twitter.com/narendramodi/status/1408809154819420163  India
25  2021-06-26 11:11:23                            Let us reiterate our commitment to #ShareFactsOnDrugs and realise our vision of a Drugs Free India. Remember- addiction is neither cool nor a style statement. Sharing an old #MannKiBaat episode which contained many aspects of overcoming the drugs menace.  https://t.co/0XJpOApzbX  narendramodi  Narendra Modi  https://twitter.com/narendramodi/status/1408661648634617863  India
26  2021-06-25 10:00:23                                      The #DarkDaysOfEmergency can never be forgotten. The period from 1975 to 1977 witnessed a systematic destruction of institutions.   Let us pledge to do everything possible to strengthen India’s democratic spirit, and live up to the values enshrined in our Constitution.  narendramodi  Narendra Modi  https://twitter.com/narendramodi/status/1408281394673897475  India
27  2021-06-23 20:13:12                                                                                                                   At 11 AM tomorrow, 24th June, will interact with participants of #Toycathon-2021, an effort aimed at making India a hub for ideation and production of toys. @toycathon  https://t.co/xwjLLo2fd8  narendramodi  Narendra Modi  https://twitter.com/narendramodi/status/1407710838832570370  India
28  2021-06-23 13:25:50                                                                                                                                                                                                      It is heartening to see the push for reforms by Uttarakhand.   When all states progress, India will progress.  narendramodi  Narendra Modi  https://twitter.com/narendramodi/status/1407608321356361729  India
29  2021-06-23 08:19:12                                                                                             Today, on Olympic Day, I appreciate all those who have represented India in various Olympics over the years. Our nation is proud of their contributions to sports and their efforts towards motivating other athletes.  narendramodi  Narendra Modi  https://twitter.com/narendramodi/status/1407531153007906817  India
